,Country,Original Station Number,Original Station Name,Path to original data,Latitude,Longitude,Elevation,Number of records,Percent missing data,Original Timestep,Original Units,Daylight Saving info,No data value,Resolution,Other,height,height units,file,header_lines,units,ID,Start,End,timezone,timestep,utc_offset,Inferred_timezone,End_time,Start_time,Distance
AU_72099,Australia,72099,TOOMA (UPPINGHAM),B:/INTENSE data/Original data/Australia/RI_5min_NSW.zip/outputFor72099_999999998752763.txt,-35.9111,148.2167,715m,228845,19.71,5min,mm,,-999.0,0.0, Changed LST,715.0,m,/g/data/ua8/Precipitation/GSDR/aus5min_postqc/AU_72099.txt,21,mm,AU_72099,1971022120,1997040100,Local Standard Time,1hr,0 days 10:00:00,Australia/Sydney,1997-03-31 14:00:00+00:00,1971-02-21 10:00:00+00:00,120337.7324320663
AU_70012,Australia,70012,BUNGONIA (INVERARY PARK),B:/INTENSE data/Original data/Australia/RI_5min_NSW.zip/outputFor70012_999999998752763.txt,-34.8996,149.9709,650m,439375,26.78,5min,mm,,-999.0,0.0, Changed LST,650.0,m,/g/data/ua8/Precipitation/GSDR/aus5min_postqc/AU_70012.txt,21,mm,AU_70012,1965051618,2015070100,Local Standard Time,1hr,0 days 10:00:00,Australia/Sydney,2015-06-30 14:00:00+00:00,1965-05-16 08:00:00+00:00,94256.992743726
AU_070330,Australia,70330,GOULBURN AIRPORT AWS,B:/INTENSE data/Original data/Australia/AWS 1min_NSW.zip/HD01D_Data_070330_999999998747787.txt,-34.8085,149.7312,640.0m,43240,10.53,1min,mm,,-999.0,0.2, Changed CET,640.0,m,/g/data/ua8/Precipitation/GSDR/aus1min_postqc/AU_070330.txt,21,mm,AU_070330,2010091318,2015082009,CET,1hr,0 days 10:00:00,Australia/Sydney,2015-08-19 23:00:00+00:00,2010-09-13 08:00:00+00:00,96694.75512539475
AU_069139,Australia,69139,BEGA AWS,B:/INTENSE data/Original data/Australia/AWS 1min_NSW.zip/HD01D_Data_069139_999999998747787.txt,-36.6722,149.8191,41.0m,43191,8.75,1min,mm,,-999.0,0.2, Changed CET,41.0,m,/g/data/ua8/Precipitation/GSDR/aus1min_postqc/AU_069139.txt,21,mm,AU_069139,2010091519,2015082009,CET,1hr,0 days 10:00:00,Australia/Sydney,2015-08-19 23:00:00+00:00,2010-09-15 09:00:00+00:00,115524.36077788981
AU_068072,Australia,68072,NOWRA RAN AIR STATION AWS,B:/INTENSE data/Original data/Australia/AWS 1min_NSW.zip/HD01D_Data_068072_999999998747787.txt,-34.9469,150.5353,109.0m,32756,4.97,1min,mm,,-999.0,0.2, Changed CET,109.0,m,/g/data/ua8/Precipitation/GSDR/aus1min_postqc/AU_068072.txt,21,mm,AU_068072,2011112414,2015082009,CET,1hr,0 days 10:00:00,Australia/Sydney,2015-08-19 23:00:00+00:00,2011-11-24 04:00:00+00:00,122243.53096475962
AU_072161,Australia,72161,CABRAMURRA SMHEA AWS,B:/INTENSE data/Original data/Australia/AWS 1min_NSW.zip/HD01D_Data_072161_999999998747787.txt,-35.9371,148.3779,1482.4m,41009,9.63,1min,mm,,-999.0,0.2, Changed CET,1482.4,m,/g/data/ua8/Precipitation/GSDR/aus1min_postqc/AU_072161.txt,21,mm,AU_072161,2010121517,2015082009,CET,1hr,0 days 10:00:00,Australia/Sydney,2015-08-19 23:00:00+00:00,2010-12-15 07:00:00+00:00,106982.4424350472
AU_069017,Australia,69017,MONTAGUE ISLAND LIGHTHOUSE,B:/INTENSE data/Original data/Australia/AWS 1min_NSW.zip/HD01D_Data_069017_999999998747787.txt,-36.2519,150.2275,52.0m,45067,7.39,1min,mm,,-999.0,0.2, Changed CET,52.0,m,/g/data/ua8/Precipitation/GSDR/aus1min_postqc/AU_069017.txt,21,mm,AU_069017,2010062915,2015082009,CET,1hr,0 days 10:00:00,Australia/Sydney,2015-08-19 23:00:00+00:00,2010-06-29 05:00:00+00:00,91982.01274085141
AU_069138,Australia,69138,ULLADULLA AWS,B:/INTENSE data/Original data/Australia/AWS 1min_NSW.zip/HD01D_Data_069138_999999998747787.txt,-35.3635,150.4827,35.7m,48068,1.16,1min,mm,,-999.0,0.2, Changed CET,35.7,m,/g/data/ua8/Precipitation/GSDR/aus1min_postqc/AU_069138.txt,21,mm,AU_069138,2010022414,2015082009,CET,1hr,0 days 10:00:00,Australia/Sydney,2015-08-19 23:00:00+00:00,2010-02-24 04:00:00+00:00,94051.66171052065
AU_070339,Australia,70339,TUGGERANONG (ISABELLA PLAINS) AWS,B:/INTENSE data/Original data/Australia/AWS 1min_NSW.zip/HD01D_Data_070339_999999998747787.txt,-35.4184,149.0937,586.7m,134228,36.43,1min,mm,,-999.0,0.2, Changed CET,586.7,m,/g/data/ua8/Precipitation/GSDR/aus1min_postqc/AU_070339.txt,21,mm,AU_070339,2000042714,2015082009,CET,1hr,0 days 10:00:00,Australia/Sydney,2015-08-19 23:00:00+00:00,2000-04-27 04:00:00+00:00,46532.002372573756
AU_069148,Australia,69148,MORUYA AIRPORT AWS,B:/INTENSE data/Original data/Australia/AWS 1min_NSW.zip/HD01D_Data_069148_999999998747787.txt,-35.9004,150.1437,4.0m,43305,7.42,1min,mm,,-999.0,0.2, Changed CET,4.0,m,/g/data/ua8/Precipitation/GSDR/aus1min_postqc/AU_069148.txt,21,mm,AU_069148,2010091101,2015082009,CET,1hr,0 days 10:00:00,Australia/Sydney,2015-08-19 23:00:00+00:00,2010-09-10 15:00:00+00:00,62974.13219884002
AU_070014,Australia,70014,CANBERRA AIRPORT COMPARISON,B:/INTENSE data/Original data/Australia/AWS 1min_NSW.zip/HD01D_Data_070014_999999998747787.txt,-35.3049,149.2014,578.4m,92896,51.76,1min,mm,,-999.0,0.2, Changed CET,578.4,m,/g/data/ua8/Precipitation/GSDR/aus1min_postqc/AU_070014.txt,21,mm,AU_070014,2000042714,2010120205,CET,1hr,0 days 10:00:00,Australia/Sydney,2010-12-01 19:00:00+00:00,2000-04-27 04:00:00+00:00,48559.952241014675
AU_070349,Australia,70349,MOUNT GININI AWS,B:/INTENSE data/Original data/Australia/AWS 1min_NSW.zip/HD01D_Data_070349_999999998747787.txt,-35.5293,148.7721,1760.0m,97934,56.48,1min,mm,,-999.0,0.2, Changed CET,1760.0,m,/g/data/ua8/Precipitation/GSDR/aus1min_postqc/AU_070349.txt,21,mm,AU_070349,2004061720,2015082009,CET,1hr,0 days 10:00:00,Australia/Sydney,2015-08-19 23:00:00+00:00,2004-06-17 10:00:00+00:00,68631.94038254545
AU_070351,Australia,70351,CANBERRA AIRPORT,B:/INTENSE data/Original data/Australia/AWS 1min_NSW.zip/HD01D_Data_070351_999999998747787.txt,-35.3089,149.2004,577.1m,55963,16.1,1min,mm,,-999.0,0.2, Changed CET,577.1,m,/g/data/ua8/Precipitation/GSDR/aus1min_postqc/AU_070351.txt,21,mm,AU_070351,2009040115,2015082009,CET,1hr,0 days 10:00:00,Australia/Sydney,2015-08-19 23:00:00+00:00,2009-04-01 05:00:00+00:00,48251.98183543564
AU_069132,Australia,69132,BRAIDWOOD RACECOURSE AWS,B:/INTENSE data/Original data/Australia/AWS 1min_NSW.zip/HD01D_Data_069132_999999998747787.txt,-35.4253,149.7835,665.2m,43221,3.84,1min,mm,,-999.0,0.2, Changed CET,665.2,m,/g/data/ua8/Precipitation/GSDR/aus1min_postqc/AU_069132.txt,21,mm,AU_069132,2010091413,2015082009,CET,1hr,0 days 10:00:00,Australia/Sydney,2015-08-19 23:00:00+00:00,2010-09-14 03:00:00+00:00,35940.942949121374
AU_069128,Australia,69128,NERRIGA AWS,B:/INTENSE data/Original data/Australia/AWS 1min_NSW.zip/HD01D_Data_069128_999999998747787.txt,-35.1103,150.0826,622.0m,18960,2.46,1min,mm,,-999.0,0.2, Changed CET,622.0,m,/g/data/ua8/Precipitation/GSDR/aus1min_postqc/AU_069128.txt,21,mm,AU_069128,2013062110,2015082009,CET,1hr,0 days 10:00:00,Australia/Sydney,2015-08-19 23:00:00+00:00,2013-06-21 00:00:00+00:00,80154.94808133379
AU_070217,Australia,70217,COOMA AIRPORT AWS,B:/INTENSE data/Original data/Australia/AWS 1min_NSW.zip/HD01D_Data_070217_999999998747787.txt,-36.2939,148.9725,930.0m,60886,27.46,1min,mm,,-999.0,0.2, Changed CET,930.0,m,/g/data/ua8/Precipitation/GSDR/aus1min_postqc/AU_070217.txt,21,mm,AU_070217,2008090812,2015082009,CET,1hr,0 days 10:00:00,Australia/Sydney,2015-08-19 23:00:00+00:00,2008-09-08 02:00:00+00:00,85407.34756340603
